1	B1675	GJ8737	1	HangZhou	ShenZhen	3	2019/7/31 8:45	2019/7/31 11:05
1	B1675	GJ8787	1	ShenZhen	XuZhou	3	2019/7/31 12:10	2019/7/31 14:25
1	B1675	GJ8787	2	XuZhou	HaErBin	3	2019/7/31 15:10	2019/7/31 17:40
1	B1675	GJ8020	1	HaErBin	WuLanHaoTe	3	2019/7/31 19:00	2019/7/31 20:20
1	B1675	GJ8020	2	WuLanHaoTe	HangZhou	3	2019/7/31 21:40	2019/8/1 0:45
2	B1676	GJ8019	1	HangZhou	WuLanHaoTe	1	2019/7/1 9:10	2019/7/1 12:25
2	B1676	GJ8019	2	WuLanHaoTe	HaErBin	1	2019/7/1 13:10	2019/7/1 14:20
2	B1676	GJ8788	1	HaErBin	XuZhou	1	2019/7/1 15:15	2019/7/1 17:50
2	B1676	GJ8788	2	XuZhou	ShenZhen	1	2019/7/1 18:50	2019/7/1 21:35
2	B1676	GJ8738	1	ShenZhen	HangZhou	1	2019/7/1 22:35	2019/7/2 0:35
2	B1676	GJ8825	1	HangZhou	YanTai	2	2019/7/2 9:25	2019/7/2 11:15
2	B1676	GJ8825	2	YanTai	HaErBin	2	2019/7/2 12:25	2019/7/2 14:20
2	B1676	GJ8682	1	HaErBin	WuLanHaoTe	2	2019/7/2 15:15	2019/7/2 16:35
2	B1676	GJ8682	2	WuLanHaoTe	ShenZhen	2	2019/7/2 17:20	2019/7/2 21:35
2	B1676	GJ8738	1	ShenZhen	HangZhou	2	2019/7/2 22:35	2019/7/3 0:35
2	B1676	GJ8019	1	HangZhou	WuLanHaoTe	3	2019/7/3 9:10	2019/7/3 12:25
2	B1676	GJ8019	2	WuLanHaoTe	HaErBin	3	2019/7/3 13:10	2019/7/3 14:20
2	B1676	GJ8788	1	HaErBin	XuZhou	3	2019/7/3 15:15	2019/7/3 17:50
2	B1676	GJ8788	2	XuZhou	ShenZhen	3	2019/7/3 18:50	2019/7/3 21:35
2	B1676	GJ8738	1	ShenZhen	HangZhou	3	2019/7/3 22:35	2019/7/4 0:35
2	B1676	GJ8825	1	HangZhou	YanTai	4	2019/7/4 9:25	2019/7/4 11:15
2	B1676	GJ8825	2	YanTai	HaErBin	4	2019/7/4 12:25	2019/7/4 14:20
2	B1676	GJ8682	1	HaErBin	WuLanHaoTe	4	2019/7/4 15:15	2019/7/4 16:35
2	B1676	GJ8682	2	WuLanHaoTe	ShenZhen	4	2019/7/4 17:20	2019/7/4 21:35
2	B1676	GJ8738	1	ShenZhen	HangZhou	4	2019/7/4 22:35	2019/7/5 0:35
2	B1676	GJ8019	1	HangZhou	WuLanHaoTe	5	2019/7/5 9:10	2019/7/5 12:25
2	B1676	GJ8019	2	WuLanHaoTe	HaErBin	5	2019/7/5 13:10	2019/7/5 14:20
2	B1676	GJ8788	1	HaErBin	XuZhou	5	2019/7/5 15:15	2019/7/5 17:50
2	B1676	GJ8788	2	XuZhou	ShenZhen	5	2019/7/5 18:50	2019/7/5 21:35
2	B1676	GJ8738	1	ShenZhen	HangZhou	5	2019/7/5 22:35	2019/7/6 0:35
2	B1676	GJ8825	1	HangZhou	YanTai	6	2019/7/6 9:25	2019/7/6 11:15
2	B1676	GJ8825	2	YanTai	HaErBin	6	2019/7/6 12:25	2019/7/6 14:20
2	B1676	GJ8682	1	HaErBin	WuLanHaoTe	6	2019/7/6 15:15	2019/7/6 16:35
2	B1676	GJ8682	2	WuLanHaoTe	ShenZhen	6	2019/7/6 17:20	2019/7/6 21:35
2	B1676	GJ8738	1	ShenZhen	HangZhou	6	2019/7/6 22:35	2019/7/7 0:35
2	B1676	GJ8019	1	HangZhou	WuLanHaoTe	7	2019/7/7 9:10	2019/7/7 12:25
2	B1676	GJ8019	2	WuLanHaoTe	HaErBin	7	2019/7/7 13:10	2019/7/7 14:20
2	B1676	GJ8788	1	HaErBin	XuZhou	7	2019/7/7 15:15	2019/7/7 17:50
2	B1676	GJ8788	2	XuZhou	ShenZhen	7	2019/7/7 18:50	2019/7/7 21:35
2	B1676	GJ8738	1	ShenZhen	HangZhou	7	2019/7/7 22:35	2019/7/8 0:35
2	B1676	GJ8019	1	HangZhou	WuLanHaoTe	1	2019/7/8 9:10	2019/7/8 12:25
2	B1676	GJ8019	2	WuLanHaoTe	HaErBin	1	2019/7/8 13:10	2019/7/8 14:20
2	B1676	GJ8788	1	HaErBin	XuZhou	1	2019/7/8 15:15	2019/7/8 17:50
2	B1676	GJ8788	2	XuZhou	ShenZhen	1	2019/7/8 18:50	2019/7/8 21:35
2	B1676	GJ8738	1	ShenZhen	HangZhou	1	2019/7/8 22:35	2019/7/9 0:35
2	B1676	GJ8825	1	HangZhou	YanTai	2	2019/7/9 9:25	2019/7/9 11:15
2	B1676	GJ8825	2	YanTai	HaErBin	2	2019/7/9 12:25	2019/7/9 14:20
2	B1676	GJ8682	1	HaErBin	WuLanHaoTe	2	2019/7/9 15:15	2019/7/9 16:35
2	B1676	GJ8682	2	WuLanHaoTe	ShenZhen	2	2019/7/9 17:20	2019/7/9 21:35
2	B1676	GJ8738	1	ShenZhen	HangZhou	2	2019/7/9 22:35	2019/7/10 0:35
2	B1676	GJ8019	1	HangZhou	WuLanHaoTe	3	2019/7/10 9:10	2019/7/10 12:25
2	B1676	GJ8019	2	WuLanHaoTe	HaErBin	3	2019/7/10 13:10	2019/7/10 14:20
2	B1676	GJ8788	1	HaErBin	XuZhou	3	2019/7/10 15:15	2019/7/10 17:50
2	B1676	GJ8788	2	XuZhou	ShenZhen	3	2019/7/10 18:50	2019/7/10 21:35
2	B1676	GJ8738	1	ShenZhen	HangZhou	3	2019/7/10 22:35	2019/7/11 0:35
2	B1676	GJ8825	1	HangZhou	YanTai	4	2019/7/11 9:25	2019/7/11 11:15
2	B1676	GJ8825	2	YanTai	HaErBin	4	2019/7/11 12:25	2019/7/11 14:20
2	B1676	GJ8682	1	HaErBin	WuLanHaoTe	4	2019/7/11 15:15	2019/7/11 16:35
2	B1676	GJ8682	2	WuLanHaoTe	ShenZhen	4	2019/7/11 17:20	2019/7/11 21:35
2	B1676	GJ8738	1	ShenZhen	HangZhou	4	2019/7/11 22:35	2019/7/12 0:35
2	B1676	GJ8019	1	HangZhou	WuLanHaoTe	5	2019/7/12 9:10	2019/7/12 12:25
2	B1676	GJ8019	2	WuLanHaoTe	HaErBin	5	2019/7/12 13:10	2019/7/12 14:20
